id,positive ratings,negative ratings,total reviews,rating percentage,category,first_release_date,platforms,genres,game,aggregated_rating,aggregated_rating_count,game_engines,game_modes,player_perspectives
226035,"9,526",163,"9,689",95.27%,main_game,1722816000,['PC (Microsoft Windows)'],"['Role-playing (RPG)', 'Simulator', 'Indie']",Fields of Mistria,,,,['Single player'],['Bird view / Isometric']
37001,"126,264","4,443","130,707",95.26%,main_game,1583798400,"['PC (Microsoft Windows)', 'Xbox Series X|S', 'Xbox One', 'Nintendo Switch']","['Platform', 'Adventure']",Ori and the Will of the Wisps,90.75,16.0,['Unity'],['Single player'],['Side view']
3109,"101,398","3,459","104,857",95.26%,main_game,1050278400,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Shooter', 'Adventure', 'Indie']",POSTAL 2,59.25,4.0,['Unreal Engine 2'],['Single player'],['First person']
26481,"67,368","2,160","69,528",95.26%,main_game,1495065600,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Shooter', 'Indie']",Ravenfield,,,,['Single player'],['First person']
5973,"55,828","1,738","57,566",95.25%,main_game,1444867200,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'Linux', 'Mac', 'Nintendo Switch']","['Shooter', 'Platform', 'Indie', 'Arcade']",Broforce,72.0,10.0,['Unity'],"['Single player', 'Multiplayer', 'Co-operative']",['Side view']
0,"13,313",275,"13,588",95.24%,main_game,,"['PC (Microsoft Windows)', 'PlayStation 3', 'Xbox 360']",,Dishonored RHCP,,,,['Single player'],['First person']
142672,"10,465",193,"10,658",95.23%,main_game,1611792000,"['PC (Microsoft Windows)', 'Nintendo Switch']","['Simulator', 'Indie']",Wobbledogs,25.0,2.0,,['Single player'],['Third person']
134222,"79,278","2,646","81,924",95.22%,main_game,1585612800,"['PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Nintendo Switch']","['Role-playing (RPG)', 'Turn-based strategy (TBS)', 'Adventure']",Persona 5 Royal,,,,['Single player'],['Third person']
28733,"16,902",390,"17,292",95.21%,main_game,1451606400,"['PC (Microsoft Windows)', 'PlayStation Vita', 'PlayStation 4', 'Xbox One', 'Linux', 'Mac', 'Nintendo Switch']","['Fighting', 'Indie', 'Arcade']",Iron Snout,,,,['Single player'],
12071,"14,495",315,"14,810",95.21%,main_game,692496000,"['PC (Microsoft Windows)', 'PC-9800 Series', 'DOS', 'FM Towns', 'Amiga', 'Linux', 'Mac']","['Real Time Strategy (RTS)', 'Role-playing (RPG)']",Before Your Eyes,,,,['Single player'],['First person']
272249,"5,742",70,"5,812",95.20%,main_game,1708041600,['PC (Microsoft Windows)'],"['Puzzle', 'Indie']",20 Small Mazes,,,['Godot Engine'],['Single player'],
210901,"3,604",22,"3,626",95.20%,main_game,1667952000,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Linux', 'Nintendo Switch']","['Point-and-click', 'Puzzle', 'Adventure']",A Castle Full of Cats,,,['Godot'],['Single player'],['Side view']
267639,"128,889","4,653","133,542",95.18%,mod,1545696000,['PC (Microsoft Windows)'],['Shooter'],Half-Life,,,['Source'],['Single player'],['First person']
31194,"19,769",489,"20,258",95.18%,main_game,1527724800,"['PC (Microsoft Windows)', 'Google Stadia', 'PlayStation 4', 'Xbox One', 'Linux', 'Mac', 'Nintendo Switch']","['Music', 'Indie', 'Arcade']",Just Shapes & Beats,85.0,2.0,,"['Single player', 'Multiplayer', 'Co-operative']",['Side view']
139295,"60,440","1,959","62,399",95.17%,main_game,1598400000,"['PC (Microsoft Windows)', 'Linux', 'Mac', 'Nintendo Switch']","['Adventure', 'Indie', 'Visual Novel']",INSIDE,,,,['Single player'],['Text']
166722,"6,942",103,"7,045",95.17%,main_game,1665619200,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Android', 'Xbox One', 'iOS', 'Mac', 'Nintendo Switch']","['Point-and-click', 'Puzzle', 'Adventure', 'Indie']",The Case of the Golden Idol,89.0,3.0,['Godot'],['Single player'],['Side view']
227213,"4,251",37,"4,288",95.17%,main_game,1706227200,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Puzzle', 'Role-playing (RPG)', 'Adventure', 'Indie']",Paper Lily - Chapter 1,,,"['RPG Maker', 'Godot']",['Single player'],['Bird view / Isometric']
215855,"67,831","2,250","70,081",95.16%,port,1395360000,['Nintendo Entertainment System'],['Point-and-click'],Cookie Clicker,,,,,
247,"40,318","1,218","41,536",95.15%,standalone_expansion,1191888000,"['PC (Microsoft Windows)', 'PlayStation 3', 'Xbox 360', 'Linux', 'Mac']","['Shooter', 'Puzzle']",Half-Life 2: Episode Two,70.0,2.0,['Source'],['Single player'],['First person']
147405,"4,284",39,"4,323",95.15%,main_game,1620950400,['PC (Microsoft Windows)'],['Adventure'],星空列车与白的旅行,,,,,
142940,"5,903",79,"5,982",95.13%,main_game,1584921600,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Role-playing (RPG)', 'Adventure', 'Indie']",Juice Galaxy,,,['Blender Game Engine'],['Single player'],['Third person']
261554,"6,030",83,"6,113",95.12%,main_game,1700092800,"['PC (Microsoft Windows)', 'Linux']","['Puzzle', 'Indie']",An Arcade Full of Cats,,,['Godot'],['Single player'],"['Bird view / Isometric', 'Side view']"
132516,"682,051","29,094","711,145",95.11%,main_game,1600387200,"['PC (Microsoft Windows)', 'SteamVR', 'Oculus Rift', 'Windows Mixed Reality', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation VR2']","['Puzzle', 'Tactical', 'Indie']",Phasmophobia,,,['Unity 2019'],"['Single player', 'Multiplayer', 'Co-operative']","['First person', 'Auditory', 'Virtual Reality']"
29211,"18,000",445,"18,445",95.11%,remaster,1382313600,['PC (Microsoft Windows)'],"['Real Time Strategy (RTS)', 'Simulator', 'Strategy']",Stronghold Crusader HD,,,,"['Single player', 'Multiplayer']",['Bird view / Isometric']
9061,"163,922","6,255","170,177",95.09%,main_game,1506643200,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'Mac', 'Nintendo Switch']","['Shooter', 'Platform', 'Adventure', 'Indie', 'Arcade']",Cuphead,86.88235294117646,21.0,['Unity'],"['Single player', 'Multiplayer', 'Co-operative']","['Bird view / Isometric', 'Side view']"
9136,"16,353",395,"16,748",95.09%,main_game,1513123200,"['PC (Microsoft Windows)', 'PlayStation 4', 'Android', 'Xbox One', 'iOS', 'Mac', 'Nintendo Switch']","['Point-and-click', 'Puzzle', 'Adventure', 'Indie']",Gorogoa,82.14285714285714,12.0,['Unity 2018'],['Single player'],['Side view']
1910,"114,638","4,212","118,850",95.08%,main_game,1378252800,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'Linux', 'Mac', 'Nintendo Switch']","['Adventure', 'Indie']",Outlast,77.18181818181819,13.0,['Unreal Engine 3'],['Single player'],['First person']
171860,"21,762",579,"22,341",95.08%,main_game,1645660800,"['PC (Microsoft Windows)', 'PlayStation 5', 'PlayStation 4', 'Nintendo Switch']","['Role-playing (RPG)', ""Hack and slash/Beat 'em up"", 'Adventure']",DUSK,60.0,2.0,,['Single player'],['Third person']
307,"168,403","6,484","174,887",95.07%,remake,1099267200,"['PC (Microsoft Windows)', 'Linux', 'Mac']",['Shooter'],Counter-Strike: Source,90.0,3.0,['Source'],['Multiplayer'],['First person']
225512,"7,291",120,"7,411",95.07%,main_game,1723680000,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Puzzle', 'Simulator', 'Strategy', 'Indie']",shapez 2,90.0,1.0,['Unity'],['Single player'],['Bird view / Isometric']
253544,"6,885",109,"6,994",95.07%,main_game,1701907200,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Simulator', 'Indie', 'Visual Novel']",A Date with Death,,,,['Single player'],['Text']
133227,"3,588",27,"3,615",95.07%,main_game,1648512000,"['PC (Microsoft Windows)', 'PlayStation 5', 'Linux', 'Mac', 'Nintendo Switch']","['Puzzle', 'Strategy', 'Adventure', 'Indie', 'Arcade']",Patrick's Parabox,,,['Unity'],['Single player'],['Bird view / Isometric']
275072,"3,301",21,"3,322",95.07%,main_game,1708300800,"['PC (Microsoft Windows)', 'Android', 'Linux', 'iOS', 'Mac']","['Point-and-click', 'Puzzle', 'Adventure', 'Indie']","Please, Touch The Artwork 2",,,['Unity3D'],['Single player'],['Side view']
145796,"4,237",42,"4,279",95.06%,main_game,1670976000,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Platform', 'Adventure', 'Indie']",Lil Gator Game,70.0,1.0,['Unity'],['Single player'],['Third person']
13226,"13,703",316,"14,019",95.05%,main_game,1437004800,"['PC (Microsoft Windows)', 'SteamVR', 'Gear VR', 'Oculus Quest', 'Oculus Rift', 'Windows Mixed Reality', 'Daydream', 'Meta Quest 2', 'PlayStation VR', 'PlayStation 4']","['Puzzle', 'Simulator', 'Indie']",Keep Talking and Nobody Explodes,84.33333333333333,6.0,['Unity'],"['Multiplayer', 'Co-operative']","['First person', 'Virtual Reality']"
120646,"8,655",161,"8,816",95.05%,main_game,1568246400,"['PC (Microsoft Windows)', 'Linux', 'Mac']",['Indie'],Kind Words,90.0,1.0,,"['Single player', 'Multiplayer', 'Co-operative']",
165363,"4,172",41,"4,213",95.05%,main_game,1626998400,"['PC (Microsoft Windows)', 'Web browser']","['Point-and-click', 'Adventure', 'Indie', 'Visual Novel']",Purrgatory,,,['Godot'],['Single player'],"['First person', 'Text']"
111474,"51,501","1,697","53,198",95.04%,main_game,1554336000,"['SteamVR', 'Oculus VR', 'Oculus Rift']","['Role-playing (RPG)', 'Simulator', 'Adventure', 'Indie']",Blade & Sorcery,,,,['Single player'],
0,"17,103",433,"17,536",95.02%,main_game,1473379200,['PC (Microsoft Windows)'],['Adventure'],STEINS;GATE,,,,['Single player'],['Text']
1159,"227,552","9,183","236,735",95.01%,main_game,1056067200,"['PlayStation 2', 'PC (Microsoft Windows)', 'Mac']","['Shooter', 'Adventure']",Tomb Raider,61.5,4.0,,['Single player'],['Third person']
49098,"12,576",287,"12,863",95.00%,main_game,753753600,"['Game Boy', 'Mega Duck/Cougar Boy']",[],Tales of the Black Forest,,,,,
16,"208,866","8,442","217,308",94.97%,main_game,1287446400,"['PC (Microsoft Windows)', 'PlayStation 3', 'Xbox 360']","['Shooter', 'Role-playing (RPG)']",Fallout: New Vegas,81.9,13.0,['Gamebryo'],['Single player'],"['First person', 'Third person']"
866,"191,892","7,711","199,603",94.97%,main_game,1285027200,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Simulator', 'Strategy', 'Turn-based strategy (TBS)']",Sid Meier's Civilization V,86.6,8.0,['Firaxis LORE'],"['Single player', 'Multiplayer']",['Bird view / Isometric']
105447,"13,196",314,"13,510",94.95%,main_game,1551052800,"['PC (Microsoft Windows)', 'PlayStation 5', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Platform', ""Hack and slash/Beat 'em up"", 'Adventure', 'Indie']",Touhou Luna Nights,88.0,1.0,,['Single player'],['Side view']
164944,"6,137",97,"6,234",94.95%,main_game,1665619200,['PC (Microsoft Windows)'],"['Shooter', 'Indie']",CULTIC,,,,['Single player'],['First person']
108297,"5,165",71,"5,236",94.95%,main_game,1543536000,"['PC (Microsoft Windows)', 'Android', 'Linux', 'iOS', 'Web browser', 'Mac']","['Role-playing (RPG)', 'Strategy', 'Turn-based strategy (TBS)', 'Adventure']",Epic Battle Fantasy 5,,,,['Single player'],"['Bird view / Isometric', 'Side view']"
62151,"159,921","6,357","166,278",94.94%,main_game,1537920000,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'Linux', 'Mac', 'Nintendo Switch']",['Adventure'],Life is Strange™,81.75,8.0,['Unreal Engine'],['Single player'],['Third person']
22917,"71,367","2,567","73,934",94.94%,main_game,1544659200,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Android', 'Xbox One', 'iOS', 'Mac', 'Nintendo Switch']","['Platform', 'Puzzle', 'Adventure', 'Indie']",GRIS,81.25,14.0,['Unity'],['Single player'],['Side view']
243385,"21,121",590,"21,711",94.94%,main_game,1680220800,"['PC (Microsoft Windows)', 'Mac']","['Point-and-click', 'Simulator', 'Indie', 'Visual Novel']",The Murder of Sonic the Hedgehog,,,['Unity 2021'],['Single player'],"['Bird view / Isometric', 'Text']"
,"4,469",54,"4,523",94.93%,main_game,1610622302,"['PC (Microsoft Windows)', 'Mac']",,The Textorcist: The Story of Ray Bibbia,,,,,
197078,"3,205",24,"3,229",94.93%,main_game,1707868800,"['PC (Microsoft Windows)', 'Android', 'Linux', 'Mac']","['Indie', 'Visual Novel']",I Wani Hug that Gator!,,,"[""Ren'Py"", ""Ren'Py Visual Novel Engine""]",['Single player'],"['Side view', 'Text']"
195732,"3,811",39,"3,850",94.91%,remake,1649635200,"['PC (Microsoft Windows)', 'PlayStation 5', 'PlayStation 4', 'Nintendo Switch']","['Puzzle', 'Role-playing (RPG)', 'Adventure', 'Indie']",Ib,90.0,1.0,,['Single player'],['Bird view / Isometric']
199237,"3,695",36,"3,731",94.91%,main_game,1657152000,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Linux', 'Nintendo Switch']","['Point-and-click', 'Puzzle', 'Adventure']",A Building Full of Cats,,,['Godot'],['Single player'],['Side view']
139458,"12,769",307,"13,076",94.90%,main_game,1631145600,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Platform', 'Puzzle', 'Adventure', 'Indie']",Webbed,,,['GameMaker Studio 2'],['Single player'],['Side view']
230782,"11,654",271,"11,925",94.90%,main_game,1673222400,['PC (Microsoft Windows)'],['Visual Novel'],东北之夏,,,,,
19560,"137,047","5,455","142,502",94.88%,main_game,1524182400,"['PC (Microsoft Windows)', 'PlayStation 4']","['Role-playing (RPG)', ""Hack and slash/Beat 'em up"", 'Adventure']",God of War,96.23076923076923,30.0,,['Single player'],['Third person']
149821,"9,010",189,"9,199",94.87%,main_game,1663200000,"['PC (Microsoft Windows)', 'Mac', 'Nintendo Switch']","['Music', 'Indie']",Trombone Champ,,,['Unity'],"['Single player', 'Multiplayer']",['Side view']
86286,"5,463",84,"5,547",94.87%,main_game,1724284800,['PC (Microsoft Windows)'],"['Strategy', 'Turn-based strategy (TBS)', 'Tactical', 'Adventure', 'Indie']",Tactical Breach Wizards,84.33333333333333,3.0,['Unity'],['Single player'],['Bird view / Isometric']
97388,"5,398",85,"5,483",94.82%,main_game,1522368000,['PC (Microsoft Windows)'],"['Adventure', 'Visual Novel']",Riddle Joker,,,,['Single player'],
210395,"14,640",386,"15,026",94.81%,main_game,1698019200,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Point-and-click', 'Role-playing (RPG)', 'Simulator', 'Adventure', 'Indie', 'Visual Novel']",Slay the Princess,,,"[""Ren'Py Visual Novel Engine""]",['Single player'],['First person']
144577,"9,478",210,"9,688",94.81%,main_game,1602028800,"['PC (Microsoft Windows)', 'Mac']",['Indie'],Virtual Cottage,,,,['Single player'],"['Bird view / Isometric', 'Text']"
133416,"6,087",106,"6,193",94.80%,bundle,1602633600,"['PC (Microsoft Windows)', 'Android', 'iOS', 'Mac']","['Puzzle', 'Adventure', 'Indie']",Cube Escape Collection,,,,['Single player'],['First person']
296195,"36,399","1,221","37,620",94.79%,main_game,1713744000,['PC (Microsoft Windows)'],"['Role-playing (RPG)', 'Adventure', 'Indie', 'Visual Novel']",The Hungry Lamb: Traveling in the Late Ming Dynasty,,,,['Single player'],
,,,,,,,,,Sally Face - Episode One,,,,,
3242,"12,620",319,"12,939",94.79%,main_game,1370217600,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Platform', 'Puzzle', 'Strategy', 'Adventure', 'Indie']",Gunpoint,87.5,5.0,['GameMaker'],['Single player'],['Side view']
230284,"74,228","2,822","77,050",94.77%,main_game,780537600,"[""Terebikko / See 'n Say Video Phone""]","['Quiz/Trivia', 'Adventure']",To the Moon,,,,['Single player'],['Auditory']
201417,"13,065",336,"13,401",94.77%,main_game,1706659200,"['PC (Microsoft Windows)', 'Mac']","['Role-playing (RPG)', 'Adventure', 'Indie']",山河旅探 Murders on the Yangtze River,,,['Unity'],['Single player'],
186155,"5,767",99,"5,866",94.77%,main_game,1636934400,['PC (Microsoft Windows)'],"['Point-and-click', 'Adventure', 'Indie']",100 hidden frogs,,,,['Single player'],
3153,"113,583","4,570","118,153",94.76%,main_game,1219795200,"['PC (Microsoft Windows)', 'PlayStation 3', 'Xbox 360', 'Mac']","['Puzzle', 'Role-playing (RPG)', ""Hack and slash/Beat 'em up"", 'Adventure', 'Indie']",Castle Crashers,78.75,4.0,,"['Single player', 'Multiplayer', 'Co-operative']",['Side view']
17832,"448,018","20,395","468,413",94.75%,standalone_expansion,1461196800,"['PC (Microsoft Windows)', 'Linux', 'Mac', 'Nintendo Switch']","['Simulator', 'Strategy', 'Adventure', 'Indie']",Don't Starve Together,,,,"['Single player', 'Multiplayer', 'Co-operative']",['Bird view / Isometric']
9786,"17,604",503,"18,107",94.75%,standalone_expansion,1407110400,"['PC (Microsoft Windows)', 'Mac']","['Shooter', 'Platform', 'Adventure', 'Indie']",The Expendabros,80.0,1.0,,"['Single player', 'Multiplayer', 'Co-operative']",['Side view']
156612,"13,030",339,"13,369",94.75%,main_game,1664150400,['PC (Microsoft Windows)'],"['Platform', 'Role-playing (RPG)', 'Simulator', 'Adventure', 'Indie', 'Visual Novel']",Outcore,,,['Unity'],['Single player'],"['Side view', 'Text']"
29411,"28,763",936,"29,699",94.74%,main_game,1489622400,"['PC (Microsoft Windows)', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Mac', 'Nintendo Switch']","['Fighting', 'Shooter', 'Simulator', ""Hack and slash/Beat 'em up"", 'Indie']",Clone Drone in the Danger Zone,,,,"['Single player', 'Multiplayer', 'Co-operative']",
150462,"5,802",102,"5,904",94.74%,main_game,1660089600,"['PC (Microsoft Windows)', 'PlayStation 5', 'PlayStation 4', 'Android', 'iOS', 'Nintendo Switch']","['Point-and-click', 'Puzzle', 'Adventure', 'Indie']",Lost in Play,90.0,1.0,,['Single player'],['Side view']
154209,"175,527","7,482","183,009",94.72%,main_game,1505347200,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'Android', 'iOS', 'Nintendo Switch']","['Role-playing (RPG)', 'Turn-based strategy (TBS)']",Divinity: Original Sin 2,,,,"['Single player', 'Multiplayer', 'Co-operative']",
18984,"20,132",605,"20,737",94.72%,main_game,1459814400,['SteamVR'],"['Shooter', 'Simulator', 'Indie']","Hot Dogs, Horseshoes & Hand Grenades",,,,['Single player'],['Virtual Reality']
35715,"11,602",292,"11,894",94.72%,main_game,1434585600,['PC (Microsoft Windows)'],"['Role-playing (RPG)', 'Indie']",Eternal Senia,,,['RPG Maker VX Ace'],['Single player'],['Bird view / Isometric']
44516,"9,148",209,"9,357",94.72%,main_game,1502323200,"['PC (Microsoft Windows)', 'Google Stadia', 'Linux', 'Mac', 'Nintendo Switch']","['Role-playing (RPG)', 'Adventure', 'Indie']",West of Loathing,82.0,6.0,,['Single player'],
246917,"5,501",94,"5,595",94.72%,main_game,1695772800,"['PC (Microsoft Windows)', 'Mac']","['Point-and-click', 'Puzzle', 'Adventure', 'Indie']",Underground Blossom,,,,['Single player'],['Side view']
139295,"25,671",823,"26,494",94.71%,main_game,1598400000,"['PC (Microsoft Windows)', 'Linux', 'Mac', 'Nintendo Switch']","['Adventure', 'Indie', 'Visual Novel']",Milk inside a bag of milk inside a bag of milk,,,,['Single player'],['Text']
11821,"16,768",482,"17,250",94.70%,main_game,1440633600,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'Linux', 'Mac', 'Nintendo Switch']","['Point-and-click', 'Puzzle', 'Adventure', 'Indie', 'Arcade']",Fran Bow,75.0,1.0,,['Single player'],['Side view']
113115,"10,615",261,"10,876",94.70%,main_game,1598486400,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'iOS', 'Nintendo Switch']","['Puzzle', 'Adventure', 'Indie']",The Last Campfire,88.0,2.0,['In-house engine'],['Single player'],['Third person']
259549,"6,552",129,"6,681",94.68%,main_game,1566604800,['PC (Microsoft Windows)'],['Puzzle'],Gravitas,,,,,
159720,"15,424",438,"15,862",94.67%,main_game,1639612800,"['PC (Microsoft Windows)', 'Linux', 'Mac', 'Nintendo Switch']","['Adventure', 'Indie', 'Visual Novel']",Milk outside a bag of milk outside a bag of milk,,,['renpy'],['Single player'],['Text']
